StockCode,description,elasticity_category,confidence,current_price,recommended_price,final_change_pct,action,elasticity,p_value,r_squared,total_revenue
84600,new baroque jewellery box,highly elastic,high,7.95,7.95,0.0,hold — price sensitive,-39.0305,0.0263,0.5296,367.6
21635,madras notebook large,highly elastic,medium,2.75,2.75,0.0,hold — price sensitive,-2.4919,0.0842,0.6837,367.5
21194,pink  honeycomb paper fan,highly elastic,high,0.65,0.65,0.0,hold — price sensitive,-1.6629,0.0023,0.6205,366.70000000000005
17012D,origami rose incense/candle set,highly elastic,high,0.85,0.85,0.0,hold — price sensitive,-1.9453,0.0028,0.6932,366.34999999999997
47574A,english rose scented hanging flower,highly elastic,high,2.34,2.34,0.0,hold — price sensitive,-1.5277,0.0063,0.6792,366.25
22201,frying pan blue polkadot,elastic,high,1.25,1.25,0.0,hold — elastic,-1.309,0.0455,0.3162,366.0
21846,pink diamante pen in gift box,unusual,low,4.95,4.95,0.0,hold — low confidence,0.9862,0.6415,0.0284,365.62
35637A,ivory string curtain with pole,elastic,high,3.45,3.45,0.0,hold — elastic,-1.4825,0.0434,0.5205,363.7
85170C,set/6 eau de nil bird t-lights,elastic,low,1.85,1.85,0.0,hold — low confidence,-0.7776,0.4119,0.076,362.1
16008,small folding scissor(pointed edge),highly elastic,high,0.12,0.12,0.0,hold — price sensitive,-3.2015,0.0005,0.7565,360.71
21356,toast its - fairy flower,unusual,low,0.83,0.83,0.0,hold — low confidence,0.6769,0.769,0.0082,360.69
22532,magic drawing slate leap frog,highly elastic,high,0.42,0.42,0.0,hold — price sensitive,-45.1582,0.0148,0.431,360.06
21365,mirrored wall art stars,elastic,medium,0.75,0.75,0.0,hold — elastic,-0.7828,0.0574,0.3807,360.0
21285,retrospot candle  medium,highly elastic,high,0.39,0.39,0.0,hold — price sensitive,-1.5009,0.013,0.6093,357.62
22308,tea cosy blue stripe,unusual,low,3.1525,3.1525,0.0,hold — low confidence,0.5331,0.839,0.0043,356.89
22230,jigsaw tree with watering can,inelastic,rule-based,0.29,0.3,5.0,increase price (rule-based),-0.4667,0.5743,0.0296,356.46
85169C,eau de nil love bird candle,highly elastic,high,1.25,1.25,0.0,hold — price sensitive,-5.4646,0.0464,0.3717,353.72
22260,felt egg cosy blue rabbit,highly elastic,high,0.96,0.96,0.0,hold — price sensitive,-4.5727,0.0313,0.5073,351.62
22405,money box pocket money design,highly elastic,high,0.4855555555555556,0.4855555555555556,0.0,hold — price sensitive,-1.6995,0.0127,0.4451,351.19
85163A,white baroque wall clock,highly elastic,high,11.66,11.66,0.0,hold — price sensitive,-1.843,0.0068,0.6728,349.95
20998,rose du sud oven glove,highly elastic,low,2.93,2.93,0.0,hold — low confidence,-3.5665,0.8261,0.0064,348.25000000000006
21088,set/6 fruit salad paper cups,elastic,high,0.19,0.19,0.0,hold — elastic,-1.4189,0.0405,0.3563,345.42
21421,porcelain rose large,highly elastic,medium,1.24,1.24,0.0,hold — price sensitive,-43.8143,0.1056,0.5204,345.14
17012C,origami lavender incense/candl set,elastic,medium,0.85,0.85,0.0,hold — elastic,-1.0716,0.185,0.1685,344.34999999999997
22640,set of 4 napkin charms 3 keys,highly elastic,medium,0.79,0.79,0.0,hold — price sensitive,-1.5193,0.1549,0.1914,344.21999999999997
84031B,charlie lola blue hot water bottle,elastic,medium,1.6614285714285713,1.6614285714285713,0.0,hold — elastic,-1.2173,0.1627,0.2968,342.74
84766,silver rococo candle stick,highly elastic,high,4.52,4.52,0.0,hold — price sensitive,-2.3866,0.0031,0.8512,340.7
22406,money box kings choice design,highly elastic,low,0.5625,0.5625,0.0,hold — low confidence,-1.6007,0.2326,0.1267,336.89
21867,pink union jack  luggage tag,highly elastic,low,1.5525,1.5525,0.0,hold — low confidence,-2.1862,0.542,0.0348,336.27
22643,set of 4 napkin charms leaves,highly elastic,high,0.79,0.79,0.0,hold — price sensitive,-1.6558,0.0427,0.35,334.63
22229,bunny wooden painted with flower,unusual,low,0.39,0.39,0.0,hold — low confidence,0.8356,0.4181,0.0666,334.27
85163B,black baroque wall clock,highly elastic,high,11.52,11.52,0.0,hold — price sensitive,-1.9199,0.0069,0.6715,333.6
21129,silver fishing gnome,inelastic,rule-based,8.07,8.47,5.0,increase price (rule-based),-0.4458,0.7081,0.0185,332.3
17012F,origami sandlewood incense/cand set,highly elastic,medium,0.85,0.85,0.0,hold — price sensitive,-1.7933,0.0784,0.3372,329.05
23116,vegetable garden chopping board,highly elastic,low,4.95,4.95,0.0,hold — low confidence,-91.2114,0.2462,0.5683,327.6
16259,piece of camo stationery set,inelastic,rule-based,0.12,0.13,5.0,increase price (rule-based),-0.4411,0.7038,0.0219,326.56
85230B,cinnamon scented votive candle,elastic,low,0.29,0.29,0.0,hold — low confidence,-1.4441,0.6899,0.0166,326.23999999999995
84926E,flowers tile coaster,highly elastic,high,0.29,0.29,0.0,hold — price sensitive,-1.9625,0.0037,0.6722,324.91999999999996
84663A,grass hopper wooden wall clock,elastic,medium,3.52,3.52,0.0,hold — elastic,-1.0398,0.0502,0.4987,324.04
47310M,"small pop box,funky monkey",unusual,low,1.3766666666666667,1.3766666666666667,0.0,hold — low confidence,4.8537,0.5591,0.0352,323.44
21197,multicolour  confetti in tube,highly elastic,low,1.65,1.65,0.0,hold — low confidence,-2.6489,0.2184,0.2837,322.71
21884,cakes and bows gift  tape,highly elastic,high,0.65,0.65,0.0,hold — price sensitive,-4.1168,0.0012,0.631,318.81
22345,party pizza dish blue polkadot,highly elastic,high,0.19,0.19,0.0,hold — price sensitive,-2.1439,0.0005,0.6798,318.47999999999996
84951B,set of 4 black lovebird coasters,elastic,low,0.79,0.79,0.0,hold — low confidence,-0.8612,0.3186,0.1102,318.44
21881,cute cats tape,highly elastic,high,1.14,1.14,0.0,hold — price sensitive,-2.8603,0.0033,0.5955,315.55
84951A,set of 4 pistachio lovebird coaster,highly elastic,high,2.46,2.46,0.0,hold — price sensitive,-1.5128,0.0083,0.5176,315.06
84659A,white travel alarm clock,highly elastic,low,2.48,2.48,0.0,hold — low confidence,-3.5867,0.4703,0.0768,314.31
21775,decorative flore bathroom bottle,highly elastic,low,1.21,1.21,0.0,hold — low confidence,-2.8299,0.271,0.1488,313.91
22092,blue paisley tissue box,elastic,high,0.38999999999999996,0.38999999999999996,0.0,hold — elastic,-1.4359,0.0298,0.4246,312.34000000000003
21220,set/4 badges dogs,inelastic,rule-based,1.5525,1.63,5.0,increase price (rule-based),-0.1439,0.9091,0.0014,312.06
23037,candle holder silver madeline,highly elastic,low,1.65,1.65,0.0,hold — low confidence,-6.7349,0.4621,0.1125,311.99999999999994
90200E,green sweetheart bracelet,highly elastic,medium,4.25,4.25,0.0,hold — price sensitive,-38.8065,0.0884,0.3585,311.0
16219,house shape pencil sharpener,highly elastic,high,0.06,0.06,0.0,hold — price sensitive,-1.6245,0.0418,0.3525,309.9
85071C,"charlie+lola""extremely busy"" sign",elastic,high,0.38999999999999996,0.43,10.3,small increase — elastic,-0.8681,0.0412,0.3865,308.82
21284,retrospot candle  small,highly elastic,high,0.39,0.39,0.0,hold — price sensitive,-1.9557,0.0123,0.5637,306.95
22346,party pizza dish green polkadot,highly elastic,high,0.19,0.19,0.0,hold — price sensitive,-1.6483,0.0077,0.6096,306.43
22100,skulls square tissue box,highly elastic,high,0.39,0.39,0.0,hold — price sensitive,-2.6957,0.0001,0.8351,305.81
21879,hearts gift tape,highly elastic,high,0.65,0.65,0.0,hold — price sensitive,-5.4087,0.0002,0.7424,303.23
22204,milk pan blue polkadot,elastic,medium,1.25,1.25,0.0,hold — elastic,-1.1987,0.0903,0.2601,302.5
85213,mini  zinc garden decorations,highly elastic,high,0.69,0.69,0.0,hold — price sensitive,-2.0534,0.0454,0.5841,301.36999999999995
85208,set/12 funky felt flower peg in bag,highly elastic,high,2.06,2.06,0.0,hold — price sensitive,-12.5344,0.0113,0.5728,298.74
35095A,blue victorian fabric oval box,highly elastic,medium,0.42,0.42,0.0,hold — price sensitive,-16.795,0.0907,0.2851,293.82
22598,christmas musical zinc tree,highly elastic,medium,0.5275,0.5275,0.0,hold — price sensitive,-2.6,0.1014,0.529,291.33
17129F,blue glass gems in bag,highly elastic,high,0.95,0.95,0.0,hold — price sensitive,-3.7553,0.002,0.7652,291.25
21131,gold standing gnome,elastic,medium,1.25,1.25,0.0,hold — elastic,-1.3554,0.1157,0.3602,290.25
16015,medium chinese style scissor,highly elastic,low,0.49,0.49,0.0,hold — low confidence,-3.9788,0.5201,0.0535,289.98
85024B,eau de nile jewelled photoframe,highly elastic,high,1.65,1.65,0.0,hold — price sensitive,-59.0195,0.0012,0.7508,289.65
22486,plasmatronic lamp,elastic,medium,3.95,3.95,0.0,hold — elastic,-1.2455,0.1013,0.4456,288.94
21503,toybox  wrap,highly elastic,high,0.42,0.42,0.0,hold — price sensitive,-61.2985,0.0079,0.6071,288.92
84358,floor lamp shade wood base,highly elastic,medium,9.28,9.28,0.0,hold — price sensitive,-3.7731,0.0701,0.4464,287.74
22459,cast iron hook garden trowel,highly elastic,medium,2.5,2.5,0.0,hold — price sensitive,-17.7291,0.1432,0.5644,284.85
35912B,white/pink chick decoration,highly elastic,medium,1.21,1.21,0.0,hold — price sensitive,-13.4007,0.1582,0.3547,283.89
37413,icon mug revolutionary,unusual,low,0.38999999999999996,0.38999999999999996,0.0,hold — low confidence,1.0281,0.3308,0.1051,283.71
22043,christmas card screen print,highly elastic,high,0.305,0.305,0.0,hold — price sensitive,-3.509,0.0011,0.8493,283.32
84915,hand towel pink flower and daisy,elastic,low,2.71,2.71,0.0,hold — low confidence,-1.4072,0.3446,0.2945,281.95
84924A,wake up cockerel calendar sign,elastic,low,3.75,3.75,0.0,hold — low confidence,-0.7338,0.4843,0.0558,281.13
71101E,standing fairy pole support,highly elastic,low,0.82,0.82,0.0,hold — low confidence,-5.9106,0.2872,0.1398,280.2
22547,mini jigsaw dinosaur,highly elastic,medium,0.3142857142857142,0.3142857142857142,0.0,hold — price sensitive,-3.72,0.0697,0.2685,279.51
21286,retrospot candle  large,highly elastic,medium,0.59,0.59,0.0,hold — price sensitive,-1.6079,0.1904,0.4865,279.37
35095B,red victorian fabric oval box,highly elastic,high,0.42,0.42,0.0,hold — price sensitive,-35.2983,0.0122,0.4492,277.44
21850,blue  diamante pen in gift box,highly elastic,high,4.95,4.95,0.0,hold — price sensitive,-30.826,0.0069,0.7299,276.75
22049,wrap christmas screen print,highly elastic,low,0.31,0.31,0.0,hold — low confidence,-1.9057,0.384,0.3795,275.25
21371,mirrored wall art poppies,elastic,medium,0.75,0.75,0.0,hold — elastic,-0.9763,0.1044,0.266,274.65
84509C,set of 4 polkadot placemats,highly elastic,medium,3.71,3.71,0.0,hold — price sensitive,-13.9182,0.0698,0.3951,273.3
20936,forked cactus candle,unusual,medium,1.25,1.25,0.0,manual review,1.8297,0.1639,0.2269,272.98
20831,gold photo frame,highly elastic,medium,0.79,0.79,0.0,hold — price sensitive,-1.8657,0.1149,0.2811,272.34000000000003
82613D,metal sign cupcake single hook,highly elastic,high,1.25,1.25,0.0,hold — price sensitive,-3.6606,0.0002,0.7374,272.1
21128,gold fishing gnome,elastic,low,1.95,1.95,0.0,hold — low confidence,-0.6774,0.2949,0.1357,271.7
72800B,4 purple flock dinner candles,highly elastic,medium,0.79,0.79,0.0,hold — price sensitive,-1.8816,0.0524,0.3262,270.76
82613B,"metal sign,cupcake single hook",highly elastic,high,1.25,1.25,0.0,hold — price sensitive,-2.8009,0.0079,0.4885,268.85
85230E,strawbry scented votive candle,highly elastic,low,0.26,0.26,0.0,hold — low confidence,-2.5691,0.2237,0.1786,267.45
84926D,la palmiera tile coaster,elastic,high,1.0133333333333334,1.0133333333333334,0.0,hold — elastic,-1.1392,0.0039,0.6679,266.64
16238,party time pencil erasers,unusual,low,0.24,0.24,0.0,hold — low confidence,0.4179,0.827,0.0045,265.51
79051A,smokey grey colour d.o.f. glass,elastic,low,0.29,0.29,0.0,hold — low confidence,-0.9103,0.3998,0.0718,265.39
85019C,curious  images notebook set,inelastic,rule-based,2.18,2.29,5.0,increase price (rule-based),-0.1198,0.9132,0.0026,262.25
79337,blue flock glass candleholder,unusual,low,0.62,0.62,0.0,hold — low confidence,0.2065,0.8885,0.0036,259.96
20770,abstract circle journal,highly elastic,high,2.54,2.54,0.0,hold — price sensitive,-32.8481,0.0094,0.5071,259.2
21403,blue egg  spoon,elastic,low,0.12,0.12,0.0,hold — low confidence,-0.76,0.2828,0.1039,258.71999999999997
17013D,origami rose incense in tube,inelastic,rule-based,0.77,0.81,5.0,increase price (rule-based),-0.0949,0.9211,0.0022,257.88
21386,ivory hanging decoration  egg,inelastic,medium,0.19,0.21,10.5,increase price (medium confidence),-0.4436,0.1116,0.2334,257.57
21222,set/4 badges beetles,highly elastic,low,1.855,1.855,0.0,hold — low confidence,-1.5949,0.2464,0.1459,257.18
85230G,orange votive candle,highly elastic,low,0.29,0.29,0.0,hold — low confidence,-1.5868,0.35,0.0877,257.03999999999996
21250,set of skull wall stickers,highly elastic,medium,2.91,2.91,0.0,hold — price sensitive,-12.6932,0.0868,0.3615,257.0
84708B,pink jewelled photo frame,unusual,low,4.95,4.95,0.0,hold — low confidence,1.2473,0.7198,0.023,256.75
22134,ladle love heart red,unusual,low,0.5366666666666666,0.5366666666666666,0.0,hold — low confidence,1.7573,0.5941,0.0267,255.18
35954,small folkart star christmas dec,highly elastic,medium,0.31,0.31,0.0,hold — price sensitive,-2.9159,0.0585,0.6328,253.35000000000002
23137,zinc wire sweetheart letter tray,elastic,low,1.25,1.25,0.0,hold — low confidence,-0.7243,0.3931,0.1058,253.24
16218,cartoon  pencil sharpeners,highly elastic,high,0.06,0.06,0.0,hold — price sensitive,-2.4553,0.0043,0.5744,253.2
84596E,small licorice des pink bowl,elastic,medium,0.93,0.93,0.0,hold — elastic,-1.2852,0.1519,0.5492,253.05
84341B,small pink magic christmas tree,elastic,low,0.46,0.46,0.0,hold — low confidence,-0.6854,0.7585,0.0264,252.23
85204,hanging wood and felt flower,highly elastic,high,0.12,0.12,0.0,hold — price sensitive,-1.9818,0.0112,0.4906,249.48
21067,vintage red teatime mug,highly elastic,low,1.24,1.24,0.0,hold — low confidence,-23.5228,0.3605,0.1052,249.38
22214,candle plate lace white,elastic,medium,0.79,0.79,0.0,hold — elastic,-1.2549,0.1659,0.1826,246.7
22108,ping! microwave plate,elastic,high,1.5899999999999999,1.5899999999999999,0.0,hold — elastic,-1.3912,0.0395,0.4769,246.53
21190,pink hearts paper garland,highly elastic,low,1.58,1.58,0.0,hold — low confidence,-19.6362,0.3206,0.4615,245.20000000000002
79190B,retro plastic polka tray,highly elastic,high,0.42,0.42,0.0,hold — price sensitive,-32.6742,0.0281,0.3673,245.1
17012A,origami vanilla incense/candle set,elastic,medium,0.85,0.85,0.0,hold — elastic,-1.2197,0.0544,0.3218,244.89999999999998
84859A,silver disco handbag,unusual,low,2.05,2.05,0.0,hold — low confidence,1.9725,0.6632,0.0338,242.26
85129D,beaded crystal heart pink small,elastic,low,2.46,2.46,0.0,hold — low confidence,-0.5625,0.6483,0.0216,241.38
22259,felt farm animal hen,highly elastic,medium,1.08,1.08,0.0,hold — price sensitive,-6.5221,0.1489,0.5543,240.96
22069,brown  pirate treasure chest,highly elastic,high,0.39,0.39,0.0,hold — price sensitive,-1.6844,0.0489,0.3652,240.77999999999997
20622,vippassport cover,highly elastic,high,2.02,2.02,0.0,hold — price sensitive,-9.2888,0.0027,0.6102,240.18
84952B,black love bird t-light holder,highly elastic,medium,3.18,3.18,0.0,hold — price sensitive,-1.5644,0.1992,0.3044,240.0
72131,columbian candle rectangle,highly elastic,high,1.93,1.93,0.0,hold — price sensitive,-32.9372,0.005,0.6984,238.34999999999997
85169D,pink love bird candle,highly elastic,medium,1.19,1.19,0.0,hold — price sensitive,-3.1236,0.1554,0.2352,236.48000000000002
82613C,"metal sign,cupcake single hook",highly elastic,high,1.13,1.13,0.0,hold — price sensitive,-3.6384,0.0006,0.7062,235.45
72800C,4 pink dinner candle silver flock,highly elastic,high,0.79,0.79,0.0,hold — price sensitive,-1.7993,0.0482,0.367,235.06
47351B,blue  voile lampshade,highly elastic,high,2.92,2.92,0.0,hold — price sensitive,-31.9291,0.0006,0.8774,234.5
20615,blue polkadot passport cover,inelastic,rule-based,0.75,0.79,5.0,increase price (rule-based),-0.4525,0.5727,0.0298,233.34
85023B,eau de nile jewelled photoframe,highly elastic,high,2.55,2.55,0.0,hold — price sensitive,-15.925,0.0113,0.6244,232.8
21442,green birdhouse decoration,elastic,high,0.19,0.19,0.0,hold — elastic,-1.247,0.0142,0.5053,232.01
20867,pink rose fabric mirror,highly elastic,low,1.25,1.25,0.0,hold — low confidence,-11.6106,0.438,0.0682,231.47
47021G,set/6 bead coasters gauze bag gold,highly elastic,low,0.73,0.73,0.0,hold — low confidence,-1.9827,0.2644,0.3846,230.39999999999998
20897,vintage notebook paris days,highly elastic,high,2.89,2.89,0.0,hold — price sensitive,-14.444,0.0037,0.8402,230.35
85093,candy spot egg warmer hare,inelastic,rule-based,0.7,0.74,5.0,increase price (rule-based),-0.3005,0.7894,0.02,227.49
84678,classical rose small vase,highly elastic,medium,2.12,2.12,0.0,hold — price sensitive,-2.6155,0.1763,0.6785,227.1
22641,set of 4 napkin charms instrument,unusual,low,0.79,0.79,0.0,hold — low confidence,0.1814,0.8565,0.0038,225.92
16216,letter shape pencil sharpener,highly elastic,high,0.06,0.06,0.0,hold — price sensitive,-2.6097,0.0062,0.5843,225.88
84661B,black square table clock,elastic,low,0.79,0.79,0.0,hold — low confidence,-0.5652,0.601,0.1017,225.48999999999998
84952C,mirror love bird t-light holder,elastic,low,3.05,3.05,0.0,hold — low confidence,-0.789,0.6383,0.083,225.0
22280,pocket bag pink paisely brown spot,unusual,low,1.25,1.25,0.0,hold — low confidence,1.323,0.7111,0.016,224.88
22447,pin cushion babushka blue,highly elastic,low,1.95,1.95,0.0,hold — low confidence,-2.2963,0.2336,0.1953,223.95000000000002
21441,blue birdhouse decoration,elastic,high,0.19,0.19,0.0,hold — elastic,-1.4254,0.0283,0.3963,223.3
85161,acrylic geometric lamp,highly elastic,low,18.55,18.55,0.0,hold — low confidence,-1.9345,0.2722,0.375,221.39999999999998
84563B,blue & white breakfast tray,highly elastic,high,3.95,3.95,0.0,hold — price sensitive,-2.9767,0.0104,0.8385,221.35000000000002
22512,doorstop racing car design,highly elastic,high,1.1600000000000001,1.1600000000000001,0.0,hold — price sensitive,-1.6717,0.0095,0.7006,221.08
37482P,cubic mug pink polkadot,highly elastic,medium,1.47,1.47,0.0,hold — price sensitive,-2.0258,0.0601,0.8833,220.95
47422,assorted monkey suction cup hook,highly elastic,high,0.42,0.42,0.0,hold — price sensitive,-62.9098,0.0456,0.3159,220.14000000000001
79030D,"tumbler, baroque",elastic,low,0.64,0.64,0.0,hold — low confidence,-0.532,0.3903,0.0935,217.98
23141,triple wire hook pink heart,elastic,medium,0.79,0.79,0.0,hold — elastic,-0.5999,0.1819,0.3245,215.00000000000003
20794,blue  tile hook,highly elastic,low,2.55,2.55,0.0,hold — low confidence,-9.3891,0.3588,0.1211,213.14999999999998
84051,ass colour glowing tiaras,highly elastic,high,0.85,0.85,0.0,hold — price sensitive,-35.5151,0.0129,0.5595,212.79999999999998
17084N,fairy dreams incense,highly elastic,medium,0.21,0.21,0.0,hold — price sensitive,-16.9913,0.1227,0.2027,212.75
20782,camouflage ear muff headphones,unusual,low,3.72,3.72,0.0,hold — low confidence,0.9038,0.6601,0.0292,210.57
22410,money box housekeeping design,highly elastic,high,0.39,0.39,0.0,hold — price sensitive,-1.7785,0.0226,0.3894,210.42
75178,asstd col butterfly/crystal w/chime,highly elastic,medium,1.25,1.25,0.0,hold — price sensitive,-3.5412,0.07,0.6012,210.19
20619,tropical passport cover,highly elastic,high,2.32,2.32,0.0,hold — price sensitive,-1.72,0.0035,0.632,206.23000000000002
85071D,charlie+lola my room door sign,elastic,high,0.38999999999999996,0.38999999999999996,0.0,hold — elastic,-1.0131,0.0104,0.5357,205.98
84596J,mixed nuts light green bowl,highly elastic,high,0.75,0.75,0.0,hold — price sensitive,-3.0695,0.0256,0.8509,205.28
85230A,opium scented votive candle,highly elastic,low,0.29,0.29,0.0,hold — low confidence,-1.8512,0.414,0.0972,203.27999999999997
21147,jingle bells tree decoration,unusual,low,2.46,2.46,0.0,hold — low confidence,3.624,0.7356,0.0317,200.94
44235,ass col circle mobile,highly elastic,high,0.42,0.42,0.0,hold — price sensitive,-25.4789,0.0028,0.6937,200.45999999999998
84926A,wake up cockerel tile coaster,highly elastic,high,0.29,0.29,0.0,hold — price sensitive,-1.6687,0.006,0.5867,198.08999999999997
84563A,pink & white breakfast tray,highly elastic,medium,4.55,4.55,0.0,hold — price sensitive,-2.1963,0.0978,0.6535,198.05
22044,christmas card stack of presents,elastic,low,0.31,0.31,0.0,hold — low confidence,-1.1664,0.3073,0.2547,196.44
85170B,set/6 black bird t-light candles,highly elastic,high,1.86,1.86,0.0,hold — price sensitive,-3.694,0.0018,0.7239,195.9
20707,crazy daisy heart decoration,elastic,medium,2.46,2.46,0.0,hold — elastic,-1.3371,0.1861,0.1531,195.52
20652,blue polkadot luggage tag,unusual,low,1.25,1.25,0.0,hold — low confidence,2.6182,0.3233,0.0974,194.76
47367B,pair padded hangers pink check,highly elastic,high,3.7,3.7,0.0,hold — price sensitive,-17.8804,0.0009,0.8626,194.55
22257,felt farm animal sheep,highly elastic,high,1.04,1.04,0.0,hold — price sensitive,-2.0515,0.046,0.6714,194.39
21360,joy large wood letters,elastic,high,7.38,7.38,0.0,hold — elastic,-1.3258,0.0262,0.6607,194.15
35911A,multicolour rabbit egg warmer,elastic,low,1.16,1.16,0.0,hold — low confidence,-1.468,0.2364,0.2238,194.14999999999998
21253,set of picture frame  stickers,unusual,low,0.79,0.79,0.0,hold — low confidence,0.9536,0.209,0.2148,192.54000000000002
85169B,black love bird candle,highly elastic,high,1.2,1.2,0.0,hold — price sensitive,-11.0571,0.0023,0.7081,191.49
21882,skulls tape,highly elastic,high,0.59,0.59,0.0,hold — price sensitive,-3.2355,0.0402,0.4277,191.28000000000003
84876D,blue heart compact mirror,elastic,medium,2.19,2.19,0.0,hold — elastic,-1.1194,0.135,0.332,191.25
90209B,green enamel+glass hair comb,highly elastic,low,2.02,2.02,0.0,hold — low confidence,-11.6452,0.2672,0.3812,191.1
21676,flowers  stickers,inelastic,rule-based,1.0,1.05,5.0,increase price (rule-based),-0.0254,0.9822,0.0001,191.04999999999998
22137,bathroom set love heart design,highly elastic,low,2.92,2.92,0.0,hold — low confidence,-18.253,0.2648,0.2956,191.0
22394,paperweight kings choice,elastic,high,0.38999999999999996,0.38999999999999996,0.0,hold — elastic,-1.2012,0.0069,0.6196,190.79999999999998
21945,strawberries  design flannel,unusual,medium,0.39,0.39,0.0,manual review,2.5545,0.145,0.2205,190.79
20902,vintage keepsake box paris days,highly elastic,high,6.27,6.27,0.0,hold — price sensitive,-35.3284,0.002,0.9717,190.35
84804B,blue delphinium artificial flower,elastic,medium,0.79,0.79,0.0,hold — elastic,-1.1067,0.1861,0.4931,188.37000000000003
85179A,green bitty light chain,highly elastic,medium,3.876666666666667,3.876666666666667,0.0,hold — price sensitive,-2.0338,0.0666,0.6102,188.31
21425,skulls storage box large,highly elastic,medium,2.95,2.95,0.0,hold — price sensitive,-11.4633,0.0501,0.399,188.05
21520,booze & women greeting card,highly elastic,medium,0.42,0.42,0.0,hold — price sensitive,-14.3106,0.1343,0.2098,187.62
16048,teatime round pencil sharpener,highly elastic,high,0.18,0.18,0.0,hold — price sensitive,-1.5108,0.0001,0.8747,186.84
85045,green christmas tree string 20light,highly elastic,high,4.89,4.89,0.0,hold — price sensitive,-29.8655,0.0172,0.7936,186.15
22391,paperweight home sweet home,elastic,high,0.39,0.39,0.0,hold — elastic,-1.2771,0.0076,0.6104,186.05999999999997
20763,daisy sketchbook,highly elastic,medium,3.75,3.75,0.0,hold — price sensitive,-1.5229,0.0722,0.2877,182.5
35965,folkart heart napkin rings,elastic,high,1.65,1.65,0.0,hold — elastic,-1.1166,0.0344,0.4477,181.87
84804A,cream delphinium artificial flower,inelastic,rule-based,0.79,0.83,5.0,increase price (rule-based),-0.3316,0.6253,0.0513,180.58
22541,mini jigsaw leap frog,unusual,low,0.19,0.19,0.0,hold — low confidence,1.3179,0.5038,0.0511,180.20999999999998
78033,flag of st george chair,highly elastic,medium,5.44,5.44,0.0,hold — price sensitive,-3.8659,0.1511,0.5506,179.35
22216,t-light holder white lace,highly elastic,medium,0.29,0.29,0.0,hold — price sensitive,-2.5011,0.0611,0.4151,179.04999999999998
84926F,psychedelic tile coaster,elastic,medium,1.375,1.375,0.0,hold — elastic,-0.9351,0.0623,0.4121,178.0
21944,kittens design flannel,elastic,low,0.38999999999999996,0.38999999999999996,0.0,hold — low confidence,-1.4591,0.371,0.1009,177.88
22703,pink cat bowl,highly elastic,high,0.59,0.59,0.0,hold — price sensitive,-1.8505,0.0131,0.4757,177.42000000000002
21026,space owl,unusual,low,1.28,1.28,0.0,hold — low confidence,1.876,0.6244,0.0425,177.37
84313B,blue tv tray table,highly elastic,high,3.33,3.33,0.0,hold — price sensitive,-2.4752,0.0114,0.9118,175.8
21378,small tall camphor wood toadstool,elastic,medium,0.38999999999999996,0.38999999999999996,0.0,hold — elastic,-0.8117,0.0649,0.3293,175.04999999999998
84800M,medium white/pink rose art flower,highly elastic,medium,1.54,1.54,0.0,hold — price sensitive,-8.7679,0.1663,0.4166,174.31
82011C,bathroom scales footprints in sand,highly elastic,high,3.67,3.67,0.0,hold — price sensitive,-11.8672,0.0064,0.7361,172.05
84875B,green square compact mirror,elastic,medium,1.88,1.88,0.0,hold — elastic,-1.3705,0.131,0.3375,168.75
47469,assorted shapes photo clip silver,highly elastic,high,0.65,0.65,0.0,hold — price sensitive,-19.1511,0.0098,0.6984,167.10999999999999
21306,set/4 daisy mirror magnets,elastic,high,0.29,0.29,0.0,hold — elastic,-1.3509,0.0054,0.6409,166.57
84927F,psychedelic tile hook,elastic,medium,0.38999999999999996,0.38999999999999996,0.0,hold — elastic,-0.7268,0.0876,0.3211,166.35
21311,set/4 bird mirror magnets,elastic,high,0.29,0.29,0.0,hold — elastic,-1.0745,0.0436,0.4175,165.76999999999998
BANK CHARGES,bank charges,elastic,high,15.0,15.0,0.0,hold — elastic,-1.4239,0.0342,0.5539,165.001
84859C,pink disco handbag,unusual,low,1.95,1.95,0.0,hold — low confidence,3.1211,0.5304,0.0832,164.48999999999998
47481,50cm metal string with  7 clips,highly elastic,high,0.84,0.84,0.0,hold — price sensitive,-29.1446,0.0011,0.7556,164.22
72801C,4 rose pink dinner candles,highly elastic,medium,1.25,1.25,0.0,hold — price sensitive,-21.0075,0.076,0.3822,163.38
21379,camphor wood portobello mushroom,elastic,low,0.38999999999999996,0.38999999999999996,0.0,hold — low confidence,-0.7641,0.2799,0.1281,163.11
35914,pink chick egg warmer + egg cup,elastic,low,1.52,1.52,0.0,hold — low confidence,-1.3281,0.3103,0.2519,163.1
20781,gold ear muff headphones,elastic,low,2.658,2.658,0.0,hold — low confidence,-0.8532,0.3971,0.091,161.52
85027L,french chateau large platter,highly elastic,high,4.95,4.95,0.0,hold — price sensitive,-1.7492,0.0282,0.9445,160.5
37476,condiment tray 4 bowls and 4 spoons,highly elastic,medium,9.83,9.83,0.0,hold — price sensitive,-16.8556,0.0755,0.5874,160.39
21367,mirrored wall art gents,elastic,high,2.855,2.855,0.0,hold — elastic,-1.1388,0.0432,0.3806,159.51
72225C,lavender scent cake candle,highly elastic,medium,0.28,0.28,0.0,hold — price sensitive,-4.0501,0.0717,0.3499,158.64
